Seecod;Cousig;Grccod;Counbrcdt;Locnbrpla;Pernum;Loccod;Grccodtypgrpcou;Coufrqlab;Grccodprt;Remcodtypcou;Couabgitt;Grcnbrpladis;Perjousem;Perhredeb
BA;STI-AEP-4;01;3,00;999;5A;DEPART.;C;A;;T;STAGE VIE-ETUDIANTE;20;VEN;1745
EP;BV150;01;3,00;500;2C0;INTERNET;C;A;;T;CONC. SYS. MEC. PERFORMANTS;20;MAR;1900
EP;BV150;01;3,00;500;2D0;INTERNET;C;A;;T;CONC. SYS. MEC. PERFORMANTS;20;MAR;2000
EP;BV150;01;3,00;500;2E0;INTERNET;C;A;;T;CONC. SYS. MEC. PERFORMANTS;20;MAR;2100
EP;CF100;01;3,00;500;1C0;INTERNET;C;A;;T;CYBERFRAUDE;75;LUN;1900
EP;CF100;01;3,00;500;1D0;INTERNET;C;A;;T;CYBERFRAUDE;75;LUN;2000
EP;CF100;01;3,00;500;1E0;INTERNET;C;A;;T;CYBERFRAUDE;75;LUN;2100
EP;CF110;01;3,00;500;2C0;INTERNET;C;A;;T;INTROD. A LA PREUVE NUMERIQUE;75;MAR;1900
EP;CF110;01;3,00;500;2D0;INTERNET;C;A;;T;INTROD. A LA PREUVE NUMERIQUE;75;MAR;2000
EP;CF110;01;3,00;500;2E0;INTERNET;C;A;;T;INTROD. A LA PREUVE NUMERIQUE;75;MAR;2100
EP;CF130;01;3,00;500;5C0;INTERNET;C;A;;T;INTERNET EVOLUTIF;80;VEN;1900
EP;CF130;01;3,00;500;5D0;INTERNET;C;A;;T;INTERNET EVOLUTIF;80;VEN;2000
EP;CF130;01;3,00;500;5E0;INTERNET;C;A;;T;INTERNET EVOLUTIF;80;VEN;2100
EP;CF140;01;3,00;500;4C0;INTERNET;C;A;;T;ACQUISIT.-ANALY.PREUVE NUMER.;63;JEU;1900
EP;CF140;01;3,00;500;4D0;INTERNET;C;A;;T;ACQUISIT.-ANALY.PREUVE NUMER.;63;JEU;2000
EP;CF140;01;3,00;500;4E0;INTERNET;C;A;;T;ACQUISIT.-ANALY.PREUVE NUMER.;63;JEU;2100
EP;CF150;01;3,00;500;4C0;INTERNET;C;A;;T;ASPECTS ELECTR.INFORM. JUDIC.;60;JEU;1900
EP;CF150;01;3,00;500;4D0;INTERNET;C;A;;T;ASPECTS ELECTR.INFORM. JUDIC.;60;JEU;2000
EP;CF150;01;3,00;500;4E0;INTERNET;C;A;;T;ASPECTS ELECTR.INFORM. JUDIC.;60;JEU;2100
EP;CF160;01;3,00;500;1C0;INTERNET;C;A;;T;ASPECTS LOGICIELS INFO. JUDIC.;63;LUN;1900
EP;CF160;01;3,00;500;1D0;INTERNET;C;A;;T;ASPECTS LOGICIELS INFO. JUDIC.;63;LUN;2000
EP;CF160;01;3,00;500;1E0;INTERNET;C;A;;T;ASPECTS LOGICIELS INFO. JUDIC.;63;LUN;2100
EP;CF170;01;3,00;500;1C0;INTERNET;C;A;;T;GESTION RISQUES DE L'INFORMAT.;70;LUN;1900
EP;CF170;01;3,00;500;1D0;INTERNET;C;A;;T;GESTION RISQUES DE L'INFORMAT.;70;LUN;2000
EP;CF170;01;3,00;500;1E0;INTERNET;C;A;;T;GESTION RISQUES DE L'INFORMAT.;70;LUN;2100
EP;CF170;02;3,00;500;1C0;INTERNET;C;A;;T;GESTION RISQUES DE L'INFORMAT.;70;LUN;1900
EP;CF170;02;3,00;500;1D0;INTERNET;C;A;;T;GESTION RISQUES DE L'INFORMAT.;70;LUN;2000
EP;CF170;02;3,00;500;1E0;INTERNET;C;A;;T;GESTION RISQUES DE L'INFORMAT.;70;LUN;2100
EP;CF170E;01;3,00;500;5C0;INTERNET;C;A;;T;INFORMATION RISK MANAGEMENT;60;VEN;1900
EP;CF170E;01;3,00;500;5D0;INTERNET;C;A;;T;INFORMATION RISK MANAGEMENT;60;VEN;2000
EP;CF170E;01;3,00;500;5E0;INTERNET;C;A;;T;INFORMATION RISK MANAGEMENT;60;VEN;2100
EP;CF195;01;3,00;500;4C0;INTERNET;C;A;;T;SECURITE ET EXPLOIT. DES DONNE;80;JEU;1900
EP;CF195;01;3,00;500;4D0;INTERNET;C;A;;T;SECURITE ET EXPLOIT. DES DONNE;80;JEU;2000
EP;CF195;01;3,00;500;4E0;INTERNET;C;A;;T;SECURITE ET EXPLOIT. DES DONNE;80;JEU;2100
EP;CF201;01;3,00;500;3C0;INTERNET;C;A;;T;TRANSACTIONS FINANC. ELECTRON.;70;MER;1900
EP;CF201;01;3,00;500;3D0;INTERNET;C;A;;T;TRANSACTIONS FINANC. ELECTRON.;70;MER;2000
EP;CF201;01;3,00;500;3E0;INTERNET;C;A;;T;TRANSACTIONS FINANC. ELECTRON.;70;MER;2100
EP;CF210;01;3,00;500;3C0;INTERNET;C;A;;T;EXPLORATION DE DONNEES FINANC.;65;MER;1900
EP;CF210;01;3,00;500;3D0;INTERNET;C;A;;T;EXPLORATION DE DONNEES FINANC.;65;MER;2000
EP;CF210;01;3,00;500;3E0;INTERNET;C;A;;T;EXPLORATION DE DONNEES FINANC.;65;MER;2100
EP;CF270;01;3,00;500;2C0;INTERNET;C;A;;T;ANALYSE CYBERVICTIMISATION;70;MAR;1900
EP;CF270;01;3,00;500;2D0;INTERNET;C;A;;T;ANALYSE CYBERVICTIMISATION;70;MAR;2000
EP;CF270;01;3,00;500;2E0;INTERNET;C;A;;T;ANALYSE CYBERVICTIMISATION;70;MAR;2100
EP;CP170;01;3,00;500;4C0;INTERNET;C;A;;T;ELECTRONIQUE ET LOGIQUE;30;JEU;1900
EP;CP170;01;3,00;500;4D0;INTERNET;C;A;;T;ELECTRONIQUE ET LOGIQUE;30;JEU;2000
EP;CP170;01;3,00;500;4E0;INTERNET;C;A;;T;ELECTRONIQUE ET LOGIQUE;30;JEU;2100
EP;CP210;01;3,00;500;1C0;INTERNET;C;H;;TL;AUTOMATES PROGRAMMABLES;20;LUN;1900
EP;CP210;01;3,00;500;1D0;INTERNET;C;H;;TL;AUTOMATES PROGRAMMABLES;20;LUN;2000
EP;CP210;01;3,00;500;1E0;INTERNET;C;H;;TL;AUTOMATES PROGRAMMABLES;20;LUN;2100
EP;CP210;01;3,00;500;1C0;INTERNET;L;H;;TL;AUTOMATES PROGRAMMABLES;20;LUN;1900
EP;CP210;01;3,00;500;1D0;INTERNET;L;H;;TL;AUTOMATES PROGRAMMABLES;20;LUN;2000
EP;CP210;01;3,00;500;1E0;INTERNET;L;H;;TL;AUTOMATES PROGRAMMABLES;20;LUN;2100
EP;CP250;01;3,00;500;3C0;INTERNET;C;H;;TL;COMMANDE INDUSTRIELLE;20;MER;1900
EP;CP250;01;3,00;500;3D0;INTERNET;C;H;;TL;COMMANDE INDUSTRIELLE;20;MER;2000
EP;CP250;01;3,00;500;3E0;INTERNET;C;H;;TL;COMMANDE INDUSTRIELLE;20;MER;2100
EP;CP250;01;3,00;500;3C0;INTERNET;L;H;;TL;COMMANDE INDUSTRIELLE;20;MER;1900
EP;CP250;01;3,00;500;3D0;INTERNET;L;H;;TL;COMMANDE INDUSTRIELLE;20;MER;2000
EP;CP250;01;3,00;500;3E0;INTERNET;L;H;;TL;COMMANDE INDUSTRIELLE;20;MER;2100
EP;CP410;01;3,00;500;4C0;INTERNET;C;H;;TL;INTERFACE OPERATEUR ET SCADA;30;JEU;1900
EP;CP410;01;3,00;500;4D0;INTERNET;C;H;;TL;INTERFACE OPERATEUR ET SCADA;30;JEU;2000
EP;CP410;01;3,00;500;4E0;INTERNET;C;H;;TL;INTERFACE OPERATEUR ET SCADA;30;JEU;2100
EP;CP410;01;3,00;500;4C0;INTERNET;L;H;;TL;INTERFACE OPERATEUR ET SCADA;30;JEU;1900
EP;CP410;01;3,00;500;4D0;INTERNET;L;H;;TL;INTERFACE OPERATEUR ET SCADA;30;JEU;2000
EP;CP410;01;3,00;500;4E0;INTERNET;L;H;;TL;INTERFACE OPERATEUR ET SCADA;30;JEU;2100
EP;CP435;01;3,00;500;2C0;INTERNET;C;A;;T;IND. 4.0: AUTOM. A L'ERE NUM.;20;MAR;1900
EP;CP435;01;3,00;500;2D0;INTERNET;C;A;;T;IND. 4.0: AUTOM. A L'ERE NUM.;20;MAR;2000
EP;CP435;01;3,00;500;2E0;INTERNET;C;A;;T;IND. 4.0: AUTOM. A L'ERE NUM.;20;MAR;2100
EP;CR010;01;3,00;500;2C0;INTERNET;C;A;;T;INTR. AUX TECH. DE L'INF.-CYB.;70;MAR;1900
EP;CR010;01;3,00;500;2D0;INTERNET;C;A;;T;INTR. AUX TECH. DE L'INF.-CYB.;70;MAR;2000
EP;CR010;01;3,00;500;2E0;INTERNET;C;A;;T;INTR. AUX TECH. DE L'INF.-CYB.;70;MAR;2100
EP;CR010;01;3,00;500;4C0;INTERNET;C;A;;T;INTR. AUX TECH. DE L'INF.-CYB.;70;JEU;1900
EP;CR010;01;3,00;500;4D0;INTERNET;C;A;;T;INTR. AUX TECH. DE L'INF.-CYB.;70;JEU;2000
EP;CR010;01;3,00;500;4E0;INTERNET;C;A;;T;INTR. AUX TECH. DE L'INF.-CYB.;70;JEU;2100
EP;CR300;01;3,00;500;1C0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;1900
EP;CR300;01;3,00;500;1D0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;2000
EP;CR300;01;3,00;500;1E0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;2100
EP;CR300;02;3,00;500;1C0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;1900
EP;CR300;02;3,00;500;1D0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;2000
EP;CR300;02;3,00;500;1E0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;2100
EP;CR300;03;3,00;500;1C0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;1900
EP;CR300;03;3,00;500;1D0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;2000
EP;CR300;03;3,00;500;1E0;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;72;LUN;2100
EP;CR300;99;3,00;500;160;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;70;LUN;1300
EP;CR300;99;3,00;500;170;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;70;LUN;1400
EP;CR300;99;3,00;500;180;INTERNET;C;A;;T;INTRODUCTION CYBERSECURITE;70;LUN;1500
EP;CR300E;01;3,00;500;3C0;INTERNET;C;A;;T;INTRODUCTION TO CYBERSECURITY;60;MER;1900
EP;CR300E;01;3,00;500;3D0;INTERNET;C;A;;T;INTRODUCTION TO CYBERSECURITY;60;MER;2000
EP;CR300E;01;3,00;500;3E0;INTERNET;C;A;;T;INTRODUCTION TO CYBERSECURITY;60;MER;2100
EP;CR310;01;3,00;500;2C0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;1900
EP;CR310;01;3,00;500;2D0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;2000
EP;CR310;01;3,00;500;2E0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;2100
EP;CR310;02;3,00;500;2C0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;1900
EP;CR310;02;3,00;500;2D0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;2000
EP;CR310;02;3,00;500;2E0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;2100
EP;CR310;03;3,00;500;2C0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;1900
EP;CR310;03;3,00;500;2D0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;2000
EP;CR310;03;3,00;500;2E0;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;67;MAR;2100
EP;CR310;99;3,00;500;260;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;70;MAR;1300
EP;CR310;99;3,00;500;270;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;70;MAR;1400
EP;CR310;99;3,00;500;280;INTERNET;C;A;;T;CYBERATTAQUE-DEFENSE ENTREPR.;70;MAR;1500
EP;CR310E;01;3,00;500;1C0;INTERNET;C;A;;T;ATTACK AND DEF. MET. WORKPLACE;60;LUN;1900
EP;CR310E;01;3,00;500;1D0;INTERNET;C;A;;T;ATTACK AND DEF. MET. WORKPLACE;60;LUN;2000
EP;CR310E;01;3,00;500;1E0;INTERNET;C;A;;T;ATTACK AND DEF. MET. WORKPLACE;60;LUN;2100
EP;CR320;01;3,00;500;5C0;INTERNET;C;A;;T;GOUVERNANCE DE LA CYBERSECUR.;70;VEN;1900
EP;CR320;01;3,00;500;5D0;INTERNET;C;A;;T;GOUVERNANCE DE LA CYBERSECUR.;70;VEN;2000
EP;CR320;01;3,00;500;5E0;INTERNET;C;A;;T;GOUVERNANCE DE LA CYBERSECUR.;70;VEN;2100
EP;CR335;01;3,00;500;4C0;INTERNET;C;A;;T;GESTION DE LA CYBERSECURITE;75;JEU;1900
EP;CR335;01;3,00;500;4D0;INTERNET;C;A;;T;GESTION DE LA CYBERSECURITE;75;JEU;2000
EP;CR335;01;3,00;500;4E0;INTERNET;C;A;;T;GESTION DE LA CYBERSECURITE;75;JEU;2100
EP;CR345;01;3,00;500;3C0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;1900
EP;CR345;01;3,00;500;3D0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2000
EP;CR345;01;3,00;500;3E0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2100
EP;CR345;02;3,00;500;3C0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;1900
EP;CR345;02;3,00;500;3D0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2000
EP;CR345;02;3,00;500;3E0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2100
EP;CR345;03;3,00;500;3C0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;1900
EP;CR345;03;3,00;500;3D0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2000
EP;CR345;03;3,00;500;3E0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2100
EP;CR345;04;3,00;500;3C0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;1900
EP;CR345;04;3,00;500;3D0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2000
EP;CR345;04;3,00;500;3E0;INTERNET;C;A;;T;SECURITE DES SERVEURS;64;MER;2100
EP;CR345E;01;3,00;500;2C0;INTERNET;C;A;;T;SERVER SECURITY;60;MAR;1900
EP;CR345E;01;3,00;500;2D0;INTERNET;C;A;;T;SERVER SECURITY;60;MAR;2000
EP;CR345E;01;3,00;500;2E0;INTERNET;C;A;;T;SERVER SECURITY;60;MAR;2100
EP;CR350;01;3,00;500;4C0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;1900
EP;CR350;01;3,00;500;4D0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;2000
EP;CR350;01;3,00;500;4E0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;2100
EP;CR350;02;3,00;500;4C0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;1900
EP;CR350;02;3,00;500;4D0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;2000
EP;CR350;02;3,00;500;4E0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;2100
EP;CR350;03;3,00;500;4C0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;1900
EP;CR350;03;3,00;500;4D0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;2000
EP;CR350;03;3,00;500;4E0;INTERNET;C;A;;T;RESEAUTIQUE ET SECURITE;74;JEU;2100
EP;CR350E;01;3,00;500;4C0;INTERNET;C;A;;T;NETWORKING AND SECURITY;60;JEU;1900
EP;CR350E;01;3,00;500;4D0;INTERNET;C;A;;T;NETWORKING AND SECURITY;60;JEU;2000
EP;CR350E;01;3,00;500;4E0;INTERNET;C;A;;T;NETWORKING AND SECURITY;60;JEU;2100
EP;CR380;01;3,00;500;1C0;INTERNET;C;A;;T;VIRTUALISATION;80;LUN;1900
EP;CR380;01;3,00;500;1D0;INTERNET;C;A;;T;VIRTUALISATION;80;LUN;2000
EP;CR380;01;3,00;500;1E0;INTERNET;C;A;;T;VIRTUALISATION;80;LUN;2100
EP;CR390;01;3,00;500;4C0;INTERNET;C;A;;T;INTERNET OBJETS-SECUR. DOMEST.;80;JEU;1900
EP;CR390;01;3,00;500;4D0;INTERNET;C;A;;T;INTERNET OBJETS-SECUR. DOMEST.;80;JEU;2000
EP;CR390;01;3,00;500;4E0;INTERNET;C;A;;T;INTERNET OBJETS-SECUR. DOMEST.;80;JEU;2100
EP;CR400;01;3,00;500;1C0;INTERNET;C;A;;T;RESEAUX SANS FIL-APP. MOBILES;55;LUN;1900
EP;CR400;01;3,00;500;1D0;INTERNET;C;A;;T;RESEAUX SANS FIL-APP. MOBILES;55;LUN;2000
EP;CR400;01;3,00;500;1E0;INTERNET;C;A;;T;RESEAUX SANS FIL-APP. MOBILES;55;LUN;2100
EP;CR400;02;3,00;500;1C0;INTERNET;C;A;;T;RESEAUX SANS FIL-APP. MOBILES;55;LUN;1900
EP;CR400;02;3,00;500;1D0;INTERNET;C;A;;T;RESEAUX SANS FIL-APP. MOBILES;55;LUN;2000
EP;CR400;02;3,00;500;1E0;INTERNET;C;A;;T;RESEAUX SANS FIL-APP. MOBILES;55;LUN;2100
EP;CR410;01;3,00;500;3C0;INTERNET;C;A;;T;GESTION IDENTITES ET ACCES;70;MER;1900
EP;CR410;01;3,00;500;3D0;INTERNET;C;A;;T;GESTION IDENTITES ET ACCES;70;MER;2000
EP;CR410;01;3,00;500;3E0;INTERNET;C;A;;T;GESTION IDENTITES ET ACCES;70;MER;2100
EP;CR410;02;3,00;500;3C0;INTERNET;C;A;;T;GESTION IDENTITES ET ACCES;70;MER;1900
EP;CR410;02;3,00;500;3D0;INTERNET;C;A;;T;GESTION IDENTITES ET ACCES;70;MER;2000
EP;CR410;02;3,00;500;3E0;INTERNET;C;A;;T;GESTION IDENTITES ET ACCES;70;MER;2100
EP;CR420;01;3,00;500;4C0;INTERNET;C;A;;T;SERVICES RESEAU AVANCES;70;JEU;1900
EP;CR420;01;3,00;500;4D0;INTERNET;C;A;;T;SERVICES RESEAU AVANCES;70;JEU;2000
EP;CR420;01;3,00;500;4E0;INTERNET;C;A;;T;SERVICES RESEAU AVANCES;70;JEU;2100
EP;CR431;01;3,00;500;3C0;INTERNET;C;A;;T;SCRIPTS SYST. AVEC POWERSHELL;80;MER;1900
EP;CR431;01;3,00;500;3D0;INTERNET;C;A;;T;SCRIPTS SYST. AVEC POWERSHELL;80;MER;2000
EP;CR431;01;3,00;500;3E0;INTERNET;C;A;;T;SCRIPTS SYST. AVEC POWERSHELL;80;MER;2100
EP;CR431;02;3,00;500;3C0;INTERNET;C;A;;T;SCRIPTS SYST. AVEC POWERSHELL;80;MER;1900
EP;CR431;02;3,00;500;3D0;INTERNET;C;A;;T;SCRIPTS SYST. AVEC POWERSHELL;80;MER;2000
EP;CR431;02;3,00;500;3E0;INTERNET;C;A;;T;SCRIPTS SYST. AVEC POWERSHELL;80;MER;2100
EP;CR432;01;3,00;500;5C0;INTERNET;C;A;;T;CYBERSECURITE AVEC PYTHON;55;VEN;1900
EP;CR432;01;3,00;500;5D0;INTERNET;C;A;;T;CYBERSECURITE AVEC PYTHON;55;VEN;2000
EP;CR432;01;3,00;500;5E0;INTERNET;C;A;;T;CYBERSECURITE AVEC PYTHON;55;VEN;2100
EP;CR432;02;3,00;500;5C0;INTERNET;C;A;;T;CYBERSECURITE AVEC PYTHON;55;VEN;1900
EP;CR432;02;3,00;500;5D0;INTERNET;C;A;;T;CYBERSECURITE AVEC PYTHON;55;VEN;2000
EP;CR432;02;3,00;500;5E0;INTERNET;C;A;;T;CYBERSECURITE AVEC PYTHON;55;VEN;2100
EP;CR432E;01;3,00;500;1C0;INTERNET;C;A;;T;CYBERSECURITY WITH PYTHON;60;LUN;1900
EP;CR432E;01;3,00;500;1D0;INTERNET;C;A;;T;CYBERSECURITY WITH PYTHON;60;LUN;2000
EP;CR432E;01;3,00;500;1E0;INTERNET;C;A;;T;CYBERSECURITY WITH PYTHON;60;LUN;2100
EP;CR440;01;3,00;500;5C0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;1900
EP;CR440;01;3,00;500;5D0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;2000
EP;CR440;01;3,00;500;5E0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;2100
EP;CR440;02;3,00;500;5C0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;1900
EP;CR440;02;3,00;500;5D0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;2000
EP;CR440;02;3,00;500;5E0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;2100
EP;CR440;03;3,00;500;5C0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;1900
EP;CR440;03;3,00;500;5D0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;2000
EP;CR440;03;3,00;500;5E0;INTERNET;C;A;;T;SECURITE APPLICATIVE;74;VEN;2100
EP;CR450;01;3,00;500;2C0;INTERNET;C;A;;T;DETECTION-REPONSES INCIDENTS;80;MAR;1900
EP;CR450;01;3,00;500;2D0;INTERNET;C;A;;T;DETECTION-REPONSES INCIDENTS;80;MAR;2000
EP;CR450;01;3,00;500;2E0;INTERNET;C;A;;T;DETECTION-REPONSES INCIDENTS;80;MAR;2100
EP;CR450;02;3,00;500;2C0;INTERNET;C;A;;T;DETECTION-REPONSES INCIDENTS;80;MAR;1900
EP;CR450;02;3,00;500;2D0;INTERNET;C;A;;T;DETECTION-REPONSES INCIDENTS;80;MAR;2000
EP;CR450;02;3,00;500;2E0;INTERNET;C;A;;T;DETECTION-REPONSES INCIDENTS;80;MAR;2100
EP;CR460;01;3,00;500;4C0;INTERNET;C;A;;T;INFONUAGIQUE;60;JEU;1900
EP;CR460;01;3,00;500;4D0;INTERNET;C;A;;T;INFONUAGIQUE;60;JEU;2000
EP;CR460;01;3,00;500;4E0;INTERNET;C;A;;T;INFONUAGIQUE;60;JEU;2100
EP;CR470;01;3,00;500;1C0;INTERNET;C;A;;T;TESTS D'INTRUSION;80;LUN;1900
EP;CR470;01;3,00;500;1D0;INTERNET;C;A;;T;TESTS D'INTRUSION;80;LUN;2000
EP;CR470;01;3,00;500;1E0;INTERNET;C;A;;T;TESTS D'INTRUSION;80;LUN;2100
EP;CR470;02;3,00;500;1C0;INTERNET;C;A;;T;TESTS D'INTRUSION;80;LUN;1900
EP;CR470;02;3,00;500;1D0;INTERNET;C;A;;T;TESTS D'INTRUSION;80;LUN;2000
EP;CR470;02;3,00;500;1E0;INTERNET;C;A;;T;TESTS D'INTRUSION;80;LUN;2100
EP;CR480;01;3,00;500;3C0;INTERNET;C;A;;T;ENQUETE PIRATAGE INFOR. AVANC.;75;MER;1900
EP;CR480;01;3,00;500;3D0;INTERNET;C;A;;T;ENQUETE PIRATAGE INFOR. AVANC.;75;MER;2000
EP;CR480;01;3,00;500;3E0;INTERNET;C;A;;T;ENQUETE PIRATAGE INFOR. AVANC.;75;MER;2100
EP;CR480E;01;3,00;500;4C0;INTERNET;C;A;;T;ADVANCED HACKING INVESTIGATION;60;JEU;1900
EP;CR480E;01;3,00;500;4D0;INTERNET;C;A;;T;ADVANCED HACKING INVESTIGATION;60;JEU;2000
EP;CR480E;01;3,00;500;4E0;INTERNET;C;A;;T;ADVANCED HACKING INVESTIGATION;60;JEU;2100
EP;CR510;01;3,00;500;2C0;INTERNET;C;A;;T;ARCHITECTURE DES RESEAUX;100;MAR;1900
EP;CR510;01;3,00;500;2D0;INTERNET;C;A;;T;ARCHITECTURE DES RESEAUX;100;MAR;2000
EP;CR510;01;3,00;500;2E0;INTERNET;C;A;;T;ARCHITECTURE DES RESEAUX;100;MAR;2100
EP;CR520;01;3,00;500;5C0;INTERNET;C;A;;T;INTEGR. DE LA CYBERSECURITE;45;VEN;1900
EP;CR520;01;3,00;500;5D0;INTERNET;C;A;;T;INTEGR. DE LA CYBERSECURITE;45;VEN;2000
EP;CR520;01;3,00;500;5E0;INTERNET;C;A;;T;INTEGR. DE LA CYBERSECURITE;45;VEN;2100
EP;CR520;02;3,00;500;5C0;INTERNET;C;A;;T;INTEGR. DE LA CYBERSECURITE;45;VEN;1900
EP;CR520;02;3,00;500;5D0;INTERNET;C;A;;T;INTEGR. DE LA CYBERSECURITE;45;VEN;2000
EP;CR520;02;3,00;500;5E0;INTERNET;C;A;;T;INTEGR. DE LA CYBERSECURITE;45;VEN;2100
EP;CY101;01;3,00;500;4C0;INTERNET;C;A;;T;INTRODUCTION CYBERCRIMINALITE;47;JEU;1900
EP;CY101;01;3,00;500;4D0;INTERNET;C;A;;T;INTRODUCTION CYBERCRIMINALITE;47;JEU;2000
EP;CY101;01;3,00;500;4E0;INTERNET;C;A;;T;INTRODUCTION CYBERCRIMINALITE;47;JEU;2100
EP;CY101;02;3,00;500;4C0;INTERNET;C;A;;T;INTRODUCTION CYBERCRIMINALITE;47;JEU;1900
EP;CY101;02;3,00;500;4D0;INTERNET;C;A;;T;INTRODUCTION CYBERCRIMINALITE;47;JEU;2000
EP;CY101;02;3,00;500;4E0;INTERNET;C;A;;T;INTRODUCTION CYBERCRIMINALITE;47;JEU;2100
EP;CY110;01;3,00;500;3C0;INTERNET;C;A;;T;INTERNET RESEAU ET APPLIC.;50;MER;1900
EP;CY110;01;3,00;500;3D0;INTERNET;C;A;;T;INTERNET RESEAU ET APPLIC.;50;MER;2000
EP;CY110;01;3,00;500;3E0;INTERNET;C;A;;T;INTERNET RESEAU ET APPLIC.;50;MER;2100
EP;CY110;02;3,00;500;3C0;INTERNET;C;A;;T;INTERNET RESEAU ET APPLIC.;50;MER;1900
EP;CY110;02;3,00;500;3D0;INTERNET;C;A;;T;INTERNET RESEAU ET APPLIC.;50;MER;2000
EP;CY110;02;3,00;500;3E0;INTERNET;C;A;;T;INTERNET RESEAU ET APPLIC.;50;MER;2100
EP;CY120;01;3,00;500;1C0;INTERNET;C;A;;T;MOTEURS DE RECHERCHE;50;LUN;1900
EP;CY120;01;3,00;500;1D0;INTERNET;C;A;;T;MOTEURS DE RECHERCHE;50;LUN;2000
EP;CY120;01;3,00;500;1E0;INTERNET;C;A;;T;MOTEURS DE RECHERCHE;50;LUN;2100
EP;CY120;02;3,00;500;1C0;INTERNET;C;A;;T;MOTEURS DE RECHERCHE;50;LUN;1900
EP;CY120;02;3,00;500;1D0;INTERNET;C;A;;T;MOTEURS DE RECHERCHE;50;LUN;2000
EP;CY120;02;3,00;500;1E0;INTERNET;C;A;;T;MOTEURS DE RECHERCHE;50;LUN;2100
EP;CY131;01;3,00;500;5C0;INTERNET;C;A;;T;COMMUNICATIONS INTERNET;60;VEN;1900
EP;CY131;01;3,00;500;5D0;INTERNET;C;A;;T;COMMUNICATIONS INTERNET;60;VEN;2000
EP;CY131;01;3,00;500;5E0;INTERNET;C;A;;T;COMMUNICATIONS INTERNET;60;VEN;2100
